haushalt;haushalt_beschreibung;haushaltstelle;einzelplan;unterabschnitt;haushaltkonto;jahr;wert;soll_ist;einnahme_ausgabe;vermerke;fb;haushaltstelle_beschreibung;haushaltstelle_beschreibung_detail;einzelplan_beschreibung;unterabschnitt_beschreibung;seite
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2601.93901";"2";"2601";"93901";2013;27453.54;"Ist";"Ausgabe";"EinR.=9170, gegsD=9391";"170";"Erwerb von beweglichen Sachen des Anlagevermögens EDV-Ausstattung - Ersatz";"";"Schulen";"Berufliche Oberschule Regensburg / FOS";"1255"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.3069";"2";"2651";"3069";2013;32860.77;"Ist";"Einnahme";"MaßN.=4444, ZueD-Me=6265";"9184";"Zuführung vom Verwaltungshaus- halt für Versorgungsrücklage -Sonstige- VERSORGUNGSRÜCKLAGE 'BOS' -vgl. HhSt. 0.2651.8669- ";"- vgl. Erläuterung bei HhSt. 1.2651.9169 -";"Schulen";"Berufliche Oberschule Regensburg";"1256"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.3169";"2";"2651";"3169";2013;235300.00;"Ist";"Einnahme";"MaßN.=4444, ZueD-Me=6265";"9184";"Entnahme aus Versorgungs- rücklage -Sonstige- VERSORGUNGSRÜCKLAGE 'BOS' -vgl. HhSt. 1.2651.9069- ";"- vgl. sog. 'ausführliche' Erläuterung bei HhSt. 1.2651.3169 -   Entnahme aus der 'Versorgungsrücklage 'BOS'' für tatsächliche Versorgungsfälle - Pauschalbetrag je Versorgungsfall - - vgl. HhSt. 1.2651.9069 und HhSt. 0.2651.2869 -";"Schulen";"Berufliche Oberschule Regensburg";"1256"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9069";"2";"2651";"9069";2013;235300.00;"Ist";"Ausgabe";"MaßN.=4444, ZueD-Me=6265";"9184";"Zuführung zum Verwaltungshaus- halt aus Versorgungsrücklage -Sonstige- VERSORGUNGSRÜCKLAGE 'BOS' -vgl. HhSt. 0.2651.2869- Gesamtbedarf 1.051.200 bish. Mittel 731.400 ";"- vgl. Erläuterung bei HhSt. 1.2651.3169 -";"Schulen";"Berufliche Oberschule Regensburg";"1256"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9169";"2";"2651";"9169";2013;32860.77;"Ist";"Ausgabe";"MaßN.=4444, ZueD-Me=6265";"9184";"Zuführung an Versorgungs- rücklage -Sonstige- VERSORGUNGSRÜCKLAGE 'BOS' -vgl. HhSt. 1.2651.3069- Gesamtbedarf 757.085 bish. Mittel 661.085 ";"- vgl. sog. 'ausführliche' Erläuterung bei HhSt. 1.2651.9169 -   Zuführung der Ersätze einschl. der Erträge zur 'Versorgungsrücklage 'BOS'' - Zuführung des Versorgungszuschlages -Ersatz- des Freistaates Bayern für die zur Berufsoberschule -BOS- abgeordneten Beamten der Stadt Regensburg einschl. Verzinsung - - vgl. HhSt. 0.2651.1610 einschl. HhSt. 0.2651.2051/2061/2071/2081/2091 sowie HhSt. 0.2651.8669 und HhSt. 1.2651.3069 -";"Schulen";"Berufliche Oberschule Regensburg";"1257"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9321";"2";"2651";"9321";2013;960000.00;"Ist";"Ausgabe";"EinR.=9999";"9400";"Erwerb unbebauter Grundstücke ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2651/01";"Schulen";"Berufliche Oberschule Regensburg";"1257"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9351";"2";"2651";"9351";2013;50000.00;"Ist";"Ausgabe";"EinR.=9999";"9400";"Zimmerausstattungen Verpfl.ermächt. 300.000 davon 2016 300.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2651/01";"Schulen";"Berufliche Oberschule Regensburg";"1257"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9356";"2";"2651";"9356";2013;5141.95;"Ist";"Ausgabe";"gegsD=2651";"400";"Schulausstattungen ";"Geräte f. Naturwissenschaften";"Schulen";"Berufliche Oberschule Regensburg";"1257"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9361";"2";"2651";"9361";2013;1973.60;"Ist";"Ausgabe";"gegsD=2651";"400";"Zimmerausstattungen -Ersatzbeschaffung-";"";"Schulen";"Berufliche Oberschule Regensburg";"1257"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9366";"2";"2651";"9366";2013;2596.09;"Ist";"Ausgabe";"gegsD=2651";"400";"Schulausstattungen -Ersatzbeschaffung-";"";"Schulen";"Berufliche Oberschule Regensburg";"1257"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.93901";"2";"2651";"93901";2013;353.33;"Ist";"Ausgabe";"EinR.=9170, gegsD=9391";"170";"Erwerb von beweglichen Sachen des Anlagevermögens EDV-Ausstattung - Ersatz";"";"Schulen";"Berufliche Oberschule Regensburg";"1257"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9421";"2";"2651";"9421";2013;3577324.43;"Ist";"Ausgabe";"EinR.=9999, gegsD=2661";"9400";"Gebäudeneubau Verpfl.ermächt. 13.750.000 davon 2016 8.750.000 2017 4.750.000 2018 250.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2651/01";"Schulen";"Berufliche Oberschule Regensburg";"1258"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9423";"2";"2651";"9423";2013;922675.57;"Ist";"Ausgabe";"EinR.=9999, gegsD=2661";"9400";"Gebäudeneubau Verpfl.ermächt. 450.000 davon 2016 450.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2651/01";"Schulen";"Berufliche Oberschule Regensburg";"1258"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9424";"2";"2651";"9424";2013;400000.00;"Ist";"Ausgabe";"EinR.=9999, gegsD=2661";"9400";"Gebäudeneubau Verpfl.ermächt. 320.000 davon 2016 320.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2651/01";"Schulen";"Berufliche Oberschule Regensburg";"1258"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9491";"2";"2651";"9491";2013;16750.00;"Ist";"Ausgabe";"EinR.=9999";"9400";"Baunebenkosten: Hochbau ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2651/01";"Schulen";"Berufliche Oberschule Regensburg";"1258"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9501";"2";"2651";"9501";2013;100000.00;"Ist";"Ausgabe";"EinR.=9999";"9400";"Tiefbaumaßnahmen Verpfl.ermächt. 1.420.000 davon 2016 1.100.000 2017 320.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2651/01";"Schulen";"Berufliche Oberschule Regensburg";"1258"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2651.9631";"2";"2651";"9631";2013;20000.00;"Ist";"Ausgabe";"EinR.=9999, gegsD=2661";"9400";"Betriebstechnische Anlagen ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2651/01";"Schulen";"Berufliche Oberschule Regensburg";"1259"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2652.9351";"2";"2652";"9351";2013;2831.22;"Ist";"Ausgabe";"gegsD=2652";"400";"Zimmerausstattungen";"";"Schulen";"Berufsoberschule BOS für Wirtschaft -städtisch-";"1260"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2652.9356";"2";"2652";"9356";2013;2861.94;"Ist";"Ausgabe";"gegsD=2652";"400";"Schulausstattungen";"";"Schulen";"Berufsoberschule BOS für Wirtschaft -städtisch-";"1260"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2652.9361";"2";"2652";"9361";2013;3519.26;"Ist";"Ausgabe";"gegsD=2652";"400";"Zimmerausstattungen -Ersatzbeschaffung- ";"Klassenzimmermobiliar";"Schulen";"Berufsoberschule BOS für Wirtschaft -städtisch-";"1260"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2652.9366";"2";"2652";"9366";2013;2115.73;"Ist";"Ausgabe";"gegsD=2652";"400";"Schulausstattungen -Ersatzbeschaffung-";"";"Schulen";"Berufsoberschule BOS für Wirtschaft -städtisch-";"1260"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2652.93901";"2";"2652";"93901";2013;186.08;"Ist";"Ausgabe";"EinR.=9170, gegsD=9391";"170";"Erwerb von beweglichen Sachen des Anlagevermögens EDV-Ausstattung - Ersatz";"";"Schulen";"Berufsoberschule BOS für Wirtschaft -städtisch-";"1260"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2652.9450";"2";"2652";"9450";2013;200000.00;"Ist";"Ausgabe";"EinR.=9999";"9400";"Erweiterungs-, Um- und Ausbauten ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2652/00";"Schulen";"Berufsoberschule BOS für Wirtschaft -städtisch-";"1260"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2652.94500";"2";"2652";"94500";2013;25000.00;"Ist";"Ausgabe";"EinR.=9999";"9400";"Erweiterungs-, Um- und Ausbauten ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2652/00";"Schulen";"Berufsoberschule BOS für Wirtschaft -städtisch-";"1260"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2700.3456";"2";"2700";"3456";2013;1522.76;"Ist";"Einnahme";"";"400";"Ersatzleistung bei Vermögens- schäden an beweglichen Sachen";"";"Schulen";"Sonderpädagogisches Förderzentrum Regensburg 'Bajuwarenstraße'";"1262"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2700.93512";"2";"2700";"93512";2013;1352.00;"Ist";"Ausgabe";"";"400";"Zimmerausstattungen Mittagsbetreuung, Schulausst. ";"offene GTB drei Gruppen mit 75 Schülern je 20 Euro Sachkostenpauschale";"Schulen";"Sonderpädagogisches Förderzentrum Regensburg 'Bajuwarenstraße'";"1262"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2700.9352";"2";"2700";"9352";2013;794.70;"Ist";"Ausgabe";"";"400";"Arbeitsgeräte und Maschinen";"";"Schulen";"Sonderpädagogisches Förderzentrum Regensburg 'Bajuwarenstraße'";"1262"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2700.9356";"2";"2700";"9356";2013;9811.51;"Ist";"Ausgabe";"";"400";"Schulausstattungen ";"Klassenzimmerausstattung Sportgroßgeräte";"Schulen";"Sonderpädagogisches Förderzentrum Regensburg 'Bajuwarenstraße'";"1262"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2700.9366";"2";"2700";"9366";2013;9947.46;"Ist";"Ausgabe";"";"400";"Schulausstattungen -Ersatzbeschaffung- ";"Klassenzimmerausstattung, Sportgeräte,Lehrmittel";"Schulen";"Sonderpädagogisches Förderzentrum Regensburg 'Bajuwarenstraße'";"1262"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2700.93901";"2";"2700";"93901";2013;4834.94;"Ist";"Ausgabe";"EinR.=9170, gegsD=9391";"170";"Erwerb von beweglichen Sachen des Anlagevermögens EDV-Ausstattung - Ersatz";"";"Schulen";"Sonderpädagogisches Förderzentrum Regensburg 'Bajuwarenstraße'";"1262"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2700.93902";"2";"2700";"93902";2013;778.46;"Ist";"Ausgabe";"EinR.=9170, gegsD=9391";"170";"Erwerb von beweglichen Sachen des Anlagevermögens EDV-Ausstattung - Neu";"";"Schulen";"Sonderpädagogisches Förderzentrum Regensburg 'Bajuwarenstraße'";"1262"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2700.9580";"2";"2700";"9580";2013;44500.00;"Ist";"Ausgabe";"";"400";"Sonstige Tiefbaumaßnahmen u.ä.";"";"Schulen";"Sonderpädagogisches Förderzentrum Regensburg 'Bajuwarenstraße'";"1262"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2700.9631";"2";"2700";"9631";2013;7000.00;"Ist";"Ausgabe";"";"170";"Betriebstechnische Anlagen ";"";"Schulen";"Sonderpädagogisches Förderzentrum Regensburg 'Bajuwarenstraße'";"1262"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2705.93512";"2";"2705";"93512";2013;2441.60;"Ist";"Ausgabe";"";"400";"Zimmerausstattungen Mittagsbetreuung, Schulausst. ";"Isarstr: offene GTB drei Gruppen mit 75 Schülern je 20 Euro Sachkostenpauschale Hunsrückstr.: gebundene GTB mit 4 Klassen mit 100 Schülern je 20 Euro Sachkostenpauschale";"Schulen";"Jakob-Muth-Schule Regensburg 'Harzstraße'";"1264"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2705.9356";"2";"2705";"9356";2013;7948.46;"Ist";"Ausgabe";"";"400";"Schulausstattungen ";"Diverses";"Schulen";"Jakob-Muth-Schule Regensburg 'Harzstraße'";"1264"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2705.93901";"2";"2705";"93901";2013;713.91;"Ist";"Ausgabe";"EinR.=9170, gegsD=9391";"170";"Erwerb von beweglichen Sachen des Anlagevermögens EDV-Ausstattung - Ersatz";"";"Schulen";"Jakob-Muth-Schule Regensburg 'Harzstraße'";"1264"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2705.93902";"2";"2705";"93902";2013;-282.42;"Ist";"Ausgabe";"EinR.=9170, gegsD=9391";"170";"Erwerb von beweglichen Sachen des Anlagevermögens EDV-Ausstattung - Neu";"";"Schulen";"Jakob-Muth-Schule Regensburg 'Harzstraße'";"1264"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2705.9450";"2";"2705";"9450";2013;14751.62;"Ist";"Ausgabe";"";"400";"Erweiterungs-, Um- und Ausbauten Sicherheits- und brandschutz- techn. Maßnahmen";"";"Schulen";"Jakob-Muth-Schule Regensburg 'Harzstraße'";"1264"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2705.9500";"2";"2705";"9500";2013;7248.38;"Ist";"Ausgabe";"";"400";"Tiefbaumaßnahmen";"";"Schulen";"Jakob-Muth-Schule Regensburg 'Harzstraße'";"1265"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2781.9356";"2";"2781";"9356";2013;4978.79;"Ist";"Ausgabe";"";"400";"Schulausstattungen ";"Diverse Ausstattung und Therapiematerial";"Schulen";"Schulvorbereitende Einrichtung gen nach dem Sonderschulgesetz Schulvorbereit. Einr. d. SFZ ";"1266"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2781.9366";"2";"2781";"9366";2013;7326.78;"Ist";"Ausgabe";"";"400";"Schulausstattungen -Ersatzbeschaffung- ";"Spiel- und Sportgeräte, Mobiliar für die Gruppenräume";"Schulen";"Schulvorbereitende Einrichtung gen nach dem Sonderschulgesetz Schulvorbereit. Einr. d. SFZ ";"1266"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2953.9351";"2";"2953";"9351";2013;-26.78;"Ist";"Ausgabe";"";"430";"Zimmerausstattungen";"";"Schulen";"Medienzentrum Regensburg Stadt";"1268"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2953.9356";"2";"2953";"9356";2013;14264.21;"Ist";"Ausgabe";"";"430";"Schulausstattungen Tonfilme,Grossmedien";"";"Schulen";"Medienzentrum Regensburg Stadt";"1268"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2953.9359";"2";"2953";"9359";2013;7558.36;"Ist";"Ausgabe";"";"430";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens";"";"Schulen";"Medienzentrum Regensburg Stadt";"1268"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2957.9451";"2";"2957";"9451";2013;3474.48;"Ist";"Ausgabe";"";"400";"Erweiterungs-, Um- und Ausbauten";"";"Schulen";"Ausweichschulgebäude Landshuter Str.17";"1269"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2957.9670";"2";"2957";"9670";2013;-11834.93;"Ist";"Ausgabe";"";"400";"Schulanlagen";"";"Schulen";"Ausweichschulgebäude Landshuter Str.17";"1269"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2958.93510";"2";"2958";"93510";2013;52992.11;"Ist";"Ausgabe";"EinR.=9999, gegsD=2958";"9400";"Zimmerausstattungen ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2958/00";"Schulen";"Ausweichschulgebäude Erzbischof-Buchberger-Allee 23";"1270"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2958.9420";"2";"2958";"9420";2013;1614.03;"Ist";"Ausgabe";"gegsD=2958";"9400";"Gebäudeneubau";"";"Schulen";"Ausweichschulgebäude Erzbischof-Buchberger-Allee 23";"1270"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2958.9450";"2";"2958";"9450";2013;3274759.86;"Ist";"Ausgabe";"EinR.=9999, gegsD=2958";"9400";"Erweiterungs-, Um- und Ausbauten ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2958/00";"Schulen";"Ausweichschulgebäude Erzbischof-Buchberger-Allee 23";"1270"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2958.9452";"2";"2958";"9452";2013;25000.00;"Ist";"Ausgabe";"EinR.=9999";"9400";"Erweiterungs-, Um- und Ausbauten ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2958/02";"Schulen";"Ausweichschulgebäude Erzbischof-Buchberger-Allee 23";"1270"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2958.9458";"2";"2958";"9458";2013;418991.25;"Ist";"Ausgabe";"EinR.=9999";"9400";"Erweiterungs-, Um- und Ausbauten ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2958/00";"Schulen";"Ausweichschulgebäude Erzbischof-Buchberger-Allee 23";"1270"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2958.9490";"2";"2958";"9490";2013;-1983.68;"Ist";"Ausgabe";"EinR.=9999, gegsD=2958";"9400";"Baunebenkosten: Hochbau ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2958/00";"Schulen";"Ausweichschulgebäude Erzbischof-Buchberger-Allee 23";"1271"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2958.9500";"2";"2958";"9500";2013;110000.00;"Ist";"Ausgabe";"EinR.=9999, gegsD=2958";"9400";"Tiefbaumaßnahmen ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2958/00";"Schulen";"Ausweichschulgebäude Erzbischof-Buchberger-Allee 23";"1271"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"2.2958.9502";"2";"2958";"9502";2013;65000.00;"Ist";"Ausgabe";"EinR.=9999";"9400";"Tiefbaumaßnahmen ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 2958/02";"Schulen";"Ausweichschulgebäude Erzbischof-Buchberger-Allee 23";"1271"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3000.9351";"3";"3000";"9351";2013;2400.00;"Ist";"Ausgabe";"";"004";"Zimmerausstattungen";"";"Wissenschaft, Forschung, Kulturpflege";"Verwaltung kultureller Angelegenheiten";"1276"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3000.9369";"3";"3000";"9369";2013;10543.00;"Ist";"Ausgabe";"";"004";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung- ";"Ersatzbeschaffung Scheinwerfer 3.400 Euro Ersatzbeschaffung für verschiedene Bühnenausstattung im TDP-Innenhof 3.600 Euro Erneuerung der technische Ausstattung für Beschallung 8.500 Euro";"Wissenschaft, Forschung, Kulturpflege";"Verwaltung kultureller Angelegenheiten";"1276"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3007.36004";"3";"3007";"36004";2013;96800.00;"Ist";"Einnahme";"ZueD-Me=3007";"690";"Investitionszuweisungen vom Bund, LAF, ERP-Sondervermögen ";"Zuschuss Welterbe Restaurierung Fresken Kirche St. Kassian (s. Gr. 98804)";"Wissenschaft, Forschung, Kulturpflege";"Allgemeine kulturelle Angelegenheiten - Geschäftsstelle Welterbe Regensburg";"1279"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3007.3680";"3";"3007";"3680";2013;90000.00;"Ist";"Einnahme";"EinR.=9999";"9610";"Investitionszuschüsse vom übrigen Bereich ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2011 bis 2015 vgl. UA 3007/00";"Wissenschaft, Forschung, Kulturpflege";"Allgemeine kulturelle Angelegenheiten - Geschäftsstelle Welterbe Regensburg";"1279"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3007.36803";"3";"3007";"36803";2013;95000.00;"Ist";"Einnahme";"ZueD-Me=3007";"690";"Investitionszuschüsse vom übrigen Bereich ";"Zuschuss Deutsche Stiftung Denkmalschutz für Neupfarrkirche (s. Gr. 98803)";"Wissenschaft, Forschung, Kulturpflege";"Allgemeine kulturelle Angelegenheiten - Geschäftsstelle Welterbe Regensburg";"1279"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3007.36804";"3";"3007";"36804";2013;32000.00;"Ist";"Einnahme";"ZueD-Me=3007";"690";"Investitionszuschüsse vom übrigen Bereich ";"Zuschuss Deutsche Stiftung Denkmalschutz für Kirche St. Kassian (s. Gr. 98804)";"Wissenschaft, Forschung, Kulturpflege";"Allgemeine kulturelle Angelegenheiten - Geschäftsstelle Welterbe Regensburg";"1279"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3007.98803";"3";"3007";"98803";2013;334.00;"Ist";"Ausgabe";"ZueD-Me=3007";"690";"Investitionszuschüsse an den übrigen Bereich ";"Weiterleitung Zuschüsse Neupfarrkirche: Welterbe: 629.800 EUR (s. Gr. 36003) Dt. Stiftung Denkmalschutz: 95.000 EUR (s. Gr. 36803)";"Wissenschaft, Forschung, Kulturpflege";"Allgemeine kulturelle Angelegenheiten - Geschäftsstelle Welterbe Regensburg";"1280"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3007.98804";"3";"3007";"98804";2013;128800.00;"Ist";"Ausgabe";"ZueD-Me=3007";"690";"Investitionszuschüsse an den übrigen Bereich ";"Weiterleitung Zuschüsse Kirche St. Kassian: Welterbe: 266.800 EUR (s. Gr. 36004) Dt. Stiftung Denkmalschutz: 40.000 EUR (s. Gr. 36804)";"Wissenschaft, Forschung, Kulturpflege";"Allgemeine kulturelle Angelegenheiten - Geschäftsstelle Welterbe Regensburg";"1280"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3102.3450";"3";"3102";"3450";2013;3000.00;"Ist";"Einnahme";"";"440";"Verkauf von beweglichen Sachen";"";"Wissenschaft, Forschung, Kulturpflege";"Wissenschaftl. Museen und Sammlungen Museen der Stadt";"1281"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3102.3618";"3";"3102";"3618";2013;90306.60;"Ist";"Einnahme";"";"440";"Investitionszuweisungen vom Land -Sonstige-";"";"Wissenschaft, Forschung, Kulturpflege";"Wissenschaftl. Museen und Sammlungen Museen der Stadt";"1281"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3102.3650";"3";"3102";"3650";2013;22500.00;"Ist";"Einnahme";"EinR.=9999, ZueD-Me=9320";"9440";"Investitionszuschüsse von kommunalen Sonderrechnungen ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 3102/05";"Wissenschaft, Forschung, Kulturpflege";"Wissenschaftl. Museen und Sammlungen Museen der Stadt";"1281"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3102.3670";"3";"3102";"3670";2013;51660.00;"Ist";"Einnahme";"";"440";"Investitionszuschüsse von privaten Unternehmen";"";"Wissenschaft, Forschung, Kulturpflege";"Wissenschaftl. Museen und Sammlungen Museen der Stadt";"1281"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3102.3682";"3";"3102";"3682";2013;17107.68;"Ist";"Einnahme";"";"440";"Investitionszuschüsse vom übrigen Bereich Spenden Cuntz-Orgel";"";"Wissenschaft, Forschung, Kulturpflege";"Wissenschaftl. Museen und Sammlungen Museen der Stadt";"1281"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3102.9351";"3";"3102";"9351";2013;6611.73;"Ist";"Ausgabe";"";"440";"Zimmerausstattungen ";"1 Planschrank f. LB 1.200 30 Stühle f. Veranstaltungen LB 2.400 1 Schwerlastregal f. LB 1.200 Tische+Stühle f.Aufenthaltsraum HM 2.500 Kleinmöbel 4.000";"Wissenschaft, Forschung, Kulturpflege";"Wissenschaftl. Museen und Sammlungen Museen der Stadt";"1282"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3102.9352";"3";"3102";"9352";2013;5155.90;"Ist";"Ausgabe";"";"440";"Arbeitsgeräte und Maschinen ";"Erweiterung d. mobilen Lautsprecheranlage HM 1.500 Kleingeräte 4.000 Geräte für Restaurierung 3.000";"Wissenschaft, Forschung, Kulturpflege";"Wissenschaftl. Museen und Sammlungen Museen der Stadt";"1282"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3102.9358";"3";"3102";"9358";2013;370804.33;"Ist";"Ausgabe";"ZueD-Me=9320";"440";"Erwerb von Kunstgegenständen";"";"Wissenschaft, Forschung, Kulturpflege";"Wissenschaftl. Museen und Sammlungen Museen der Stadt";"1282"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3102.9359";"3";"3102";"9359";2013;16165.22;"Ist";"Ausgabe";"";"440";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens ";"Luftbefeuchter 8.000 EUR Bilderrahmen 5.300 EUR";"Wissenschaft, Forschung, Kulturpflege";"Wissenschaftl. Museen und Sammlungen Museen der Stadt";"1282"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"3.3102.9369";"3";"3102";"9369";2013;6933.05;"Ist";"Ausgabe";"";"440";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung- ";"Ersatzteile für Luftbefeuchter 8.000 EUR Ersatz von Stellwänden 9.200 EUR";"Wissenschaft, Forschung, Kulturpflege";"Wissenschaftl. Museen und Sammlungen Museen der Stadt";"1282"
